225112	1
225299	1
225384	1
225639	1
231295	1
231462	1
231716	1
231732	1
343490	1
343572	1
343919	1
366740	1
367493	1
367523	1
367622	1
367751	1
367892	1
368040	1
369470	1
369601	1
394780	1
395776	1
396003	1
396090	1
396437	1
396948	1
397129	1
397177	1
397714	1
399269	1
509829	1
509958	1
510065	1
510331	1
510346	1
510752	1
510810	1
510996	1
511001	1
511003	1
511230	1
511557	1
511600	1
511607	1
511790	1
512054	1
512413	1
513698	1
515331	1
515575	1
515720	1
515803	1
515991	1
516005	1
516041	1
516065	1
516080	1
516092	1
516111	1
516163	1
516228	1
516239	1
550938	1
568203	1
568474	1
568559	1
616853	1
617799	1
617888	1
618774	1
618880	1
619655	1
619658	1
619773	1
619793	1
619917	1
619922	1
619946	1
619961	1
638800	1
640365	1
641155	1
641735	1
643032	1
643141	1
643628	1
643634	1
643746	1
645244	1
645320	1
749340	1
755367	1
755745	1
757347	1
758880	1
758956	1
759049	1
784345	1
790235	1
793078	1
796202	1
797675	1
798223	1
798336	1
798810	1
798935	1
799097	1
799282	1
799325	1
799381	1
799445	1
799458	1
799711	1
799749	1
799980	1
800075	1
800165	1
800247	1
800468	1
800714	1
800726	1
800770	1
800812	1
800869	1
800876	1
801031	1
801077	1
801109	1
801337	1
801711	1
801718	1
801815	1
801967	1
802020	1
802026	1
802573	1
802694	1
802723	1
802724	1
802741	1
802809	1
802810	1
802861	1
802876	1
802915	1
802924	1
803072	1
803171	1
803269	1
803508	1
803522	1
803557	1
803788	1
803792	1
803815	1
803833	1
803897	1
803919	1
803965	1
804592	1
804604	1
804606	1
804644	1
804691	1
804701	1
804798	1
805079	1
805226	1
805632	1
805670	1
805703	1
805802	1
805855	1
805968	1
806111	1
806133	1
806299	1
806365	1
806366	1
806384	1
806390	1
806410	1
806453	1
806480	1
806561	1
806754	1
806945	1
807103	1
807121	1
807130	1
807167	1
807218	1
807228	1
807501	1
807661	1
807697	1
807727	1
807783	1
808048	1
808114	1
808273	1
808276	1
808296	1
808320	1
808326	1
808355	1
